bicycle,car,public_transportation,walked,bicycle_percent,car_percent,public_transportation_percent,walked_percent
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
70.0,2687.0,11583.0,2107.0,0.4,15.0,64.6,11.7
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
548.0,2530.0,17085.0,1611.0,2.2,10.2,68.8,6.5
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
4228.0,5316.0,35011.0,17582.0,5.7,7.2,47.6,23.9
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
109.0,4480.0,19130.0,2498.0,0.4,16.1,68.7,9.0
